store_key,staff_key,store_inventory_quantity,date_time
256,7463,700,2016-09-01
32,885,500,2016-09-01
254,3534,900,2016-09-01
177,5808,800,2016-09-01
119,6016,1100,2016-09-01
34,6160,700,2016-09-01
118,4777,1200,2016-09-01
35,7131,1400,2016-09-01
178,8489,1300,2016-09-01
253,3319,1800,2016-09-01
152,5138,1500,2016-09-01
221,1902,1700,2016-09-01
212,659,1800,2016-09-01
211,3426,500,2016-09-01
67,8216,1700,2016-09-01
88,5248,1300,2016-09-01
223,7814,1300,2016-09-01
81,2175,1200,2016-09-01
89,6604,1700,2016-09-01
226,4168,1800,2016-09-01
213,4796,1500,2016-09-01
294,3492,1500,2016-09-01
291,21,1500,2016-09-01
84,4590,1600,2016-09-01
214,7676,1900,2016-09-01
207,8569,1700,2016-09-01
79,8198,1100,2016-09-01
78,168,600,2016-09-01
70,706,600,2016-09-01
218,3482,1400,2016-09-01
86,8173,1200,2016-09-01
65,6392,700,2016-09-01
71,6359,500,2016-09-01
206,1609,1300,2016-09-01
222,815,500,2016-09-01
80,3343,1300,2016-09-01
87,4031,500,2016-09-01
204,2614,800,2016-09-01
76,5024,1800,2016-09-01
210,2358,1400,2016-09-01
82,6597,2000,2016-09-01
205,5177,900,2016-09-01
83,3403,1600,2016-09-01
209,2313,1700,2016-09-01
207,8027,1900,2016-10-01
71,427,1700,2016-10-01
140,6595,1800,2016-10-01
122,6801,900,2016-10-01
109,3660,1000,2016-10-01
22,5907,1900,2016-10-01
11,7605,2000,2016-10-01
131,4369,800,2016-10-01
55,1136,1500,2016-10-01
58,7114,1500,2016-10-01
274,5393,1800,2016-10-01
210,2551,600,2016-10-01
194,7414,1300,2016-10-01
213,5431,700,2016-10-01
12,2753,1600,2016-10-01
238,7700,700,2016-10-01
251,182,1500,2016-10-01
200,7454,1900,2016-10-01
226,1248,1100,2016-10-01
45,809,1800,2016-10-01
193,8554,1600,2016-10-01
60,5399,1200,2016-10-01
159,7373,800,2016-10-01
23,5591,1100,2016-10-01
114,6015,1300,2016-10-01
294,3492,1400,2016-10-01
142,5689,1100,2016-10-01
129,356,600,2016-10-01
59,1811,1500,2016-10-01
8,2884,2000,2016-10-01
180,6845,900,2016-10-01
93,2936,500,2016-10-01
54,4961,1200,2016-10-01
39,3333,800,2016-10-01
256,54,1100,2016-10-01
10,1301,1100,2016-10-01
32,885,600,2016-10-01
167,4554,900,2016-10-01
275,532,800,2016-10-01
38,1237,1400,2016-10-01
209,4324,1100,2016-10-01
160,4065,1400,2016-10-01
221,4775,1000,2016-10-01
266,618,1700,2016-10-01
233,5785,600,2016-10-01
95,4656,1900,2016-10-01
199,6008,1100,2016-10-01
254,7491,1500,2016-10-01
198,4323,1200,2016-10-01
57,8430,700,2016-10-01
36,6326,1700,2016-10-01
187,5378,1500,2016-10-01
136,4098,1300,2016-10-01
223,7814,800,2016-10-01
48,7846,1200,2016-10-01
236,2783,1600,2016-10-01
197,1861,1600,2016-10-01
271,8354,2000,2016-10-01
17,5974,600,2016-10-01
35,7870,700,2016-10-01
135,6063,900,2016-10-01
84,3704,1300,2016-10-01
82,8350,1300,2016-10-01
196,551,1100,2016-10-01
134,6763,1300,2016-10-01
205,2243,1100,2016-10-01
244,2027,1000,2016-10-01
76,6059,1900,2016-10-01
15,4347,1100,2016-10-01
108,4473,1600,2016-10-01
99,4632,600,2016-10-01
253,3319,1700,2016-10-01
118,4777,1800,2016-10-01
56,7602,1400,2016-10-01
270,4269,500,2016-10-01
164,5344,2000,2016-10-01
178,8272,1500,2016-10-01
162,3210,2000,2016-10-01
268,1254,900,2016-10-01
246,6344,1400,2016-10-01
165,3199,1300,2016-10-01
116,2941,1700,2016-10-01
161,3920,800,2016-10-01
177,3855,1700,2016-10-01
80,616,1700,2016-10-01
21,8103,1200,2016-10-01
267,832,1000,2016-10-01
49,5576,800,2016-10-01
245,2142,1800,2016-10-01
100,6394,1700,2016-10-01
138,2158,1200,2016-10-01
292,2498,1700,2016-10-01
107,8029,900,2016-10-01
179,7043,1100,2016-10-01
273,7294,1300,2016-10-01
235,1339,1900,2016-10-01
81,2175,1100,2016-10-01
13,3767,500,2016-10-01
47,6132,1400,2016-10-01
214,1098,600,2016-10-01
132,6424,1200,2016-10-01
137,7655,1400,2016-10-01
117,8370,900,2016-10-01
119,6016,1900,2016-10-01
291,21,1100,2016-10-01
14,4608,1900,2016-10-01
34,1900,1300,2016-10-01
88,5248,1100,2016-10-01
280,5358,1400,2016-10-01
120,1019,500,2016-10-01
154,7108,1800,2016-10-01
248,2465,1100,2016-10-01
61,7481,1900,2016-10-01
89,4090,1300,2016-10-01
65,5536,1000,2016-10-01
63,3557,1400,2016-10-01
29,4907,1100,2016-10-01
103,4213,1100,2016-10-01
42,2994,1600,2016-10-01
91,2906,1600,2016-10-01
286,8102,700,2016-10-01
169,5927,1100,2016-10-01
258,5643,800,2016-10-01
53,7798,900,2016-10-01
218,3482,800,2016-10-01
283,508,1900,2016-10-01
79,8198,900,2016-10-01
110,3521,1100,2016-10-01
260,3322,600,2016-10-01
150,7752,600,2016-10-01
282,6528,1400,2016-10-01
204,2614,1800,2016-10-01
121,7619,1100,2016-10-01
206,1364,1200,2016-10-01
153,1826,1300,2016-10-01
50,3688,1600,2016-10-01
230,7799,1800,2016-10-01
83,2955,1900,2016-10-01
112,6159,900,2016-10-01
184,1580,1300,2016-10-01
259,3857,500,2016-10-01
2,505,900,2016-10-01
27,6064,900,2016-10-01
124,8623,1600,2016-10-01
148,5246,1500,2016-10-01
67,5626,1600,2016-10-01
211,3690,1200,2016-10-01
3,2761,600,2016-10-01
192,6991,1200,2016-10-01
183,3330,900,2016-10-01
249,7852,1300,2016-10-01
62,1312,800,2016-10-01
125,6377,1100,2016-10-01
242,8071,1900,2016-10-01
190,8025,600,2016-10-01
90,5836,1400,2016-10-01
285,8733,1600,2016-10-01
113,3250,900,2016-10-01
261,5987,2000,2016-10-01
181,2579,1900,2016-10-01
222,815,1800,2016-10-01
250,5161,600,2016-10-01
212,659,1700,2016-10-01
70,2665,500,2016-10-01
176,7112,1200,2016-10-01
239,2295,1900,2016-10-01
6,557,1200,2016-10-01
52,3164,500,2016-10-01
155,5098,1300,2016-10-01
128,4229,1500,2016-10-01
28,8069,700,2016-10-01
41,5842,2000,2016-10-01
293,5800,1900,2016-10-01
105,3970,600,2016-10-01
228,8115,1800,2016-10-01
44,6472,1000,2016-10-01
227,6233,700,2016-10-01
7,7104,1300,2016-10-01
168,4737,1000,2016-10-01
0,3089,800,2016-10-01
31,4414,900,2016-10-01
145,1114,800,2016-10-01
127,5732,1900,2016-10-01
87,7068,600,2016-10-01
191,146,1700,2016-10-01
106,2160,1500,2016-10-01
86,708,1200,2016-10-01
203,1870,800,2016-10-01
262,7948,1600,2016-10-01
78,1303,1600,2016-10-01
156,3458,900,2016-10-01
43,8386,1100,2016-10-01
281,3865,1100,2016-10-01
264,6466,800,2016-10-01
287,2527,500,2016-10-01
152,2418,1100,2016-10-01
111,4595,600,2016-10-01
247,2486,1000,2016-10-01
241,6788,1300,2016-10-01
231,1938,1000,2016-10-01
56,6185,2000,2016-11-01
27,8657,1500,2016-11-01
28,5434,1500,2016-11-01
83,6492,800,2016-11-01
241,2736,1800,2016-11-01
82,113,900,2016-11-01
164,2346,1600,2016-11-01
253,6438,1600,2016-11-01
67,5626,2000,2016-11-01
191,2655,2000,2016-11-01
17,3911,500,2016-11-01
88,4225,700,2016-11-01
218,3928,1800,2016-11-01
236,2335,1700,2016-11-01
105,3970,800,2016-11-01
134,8438,1000,2016-11-01
52,3164,1400,2016-11-01
29,8313,500,2016-11-01
187,5378,800,2016-11-01
268,4456,1300,2016-11-01
99,3157,500,2016-11-01
242,6025,1200,2016-11-01
34,8669,1100,2016-11-01
244,2027,1500,2016-11-01
50,199,900,2016-11-01
132,6515,1200,2016-11-01
87,4881,1600,2016-11-01
238,8117,900,2016-11-01
261,5987,1100,2016-11-01
32,3337,700,2016-11-01
262,1993,1100,2016-11-01
209,2313,2000,2016-11-01
106,5642,2000,2016-11-01
127,3897,500,2016-11-01
167,8681,1400,2016-11-01
291,3800,1300,2016-11-01
239,725,900,2016-11-01
22,5907,700,2016-11-01
54,1403,1900,2016-11-01
205,2546,1500,2016-11-01
256,54,1500,2016-11-01
168,2608,1300,2016-11-01
129,4738,1100,2016-11-01
120,6939,600,2016-11-01
265,3035,700,2016-11-01
128,4229,1100,2016-11-01
176,4611,500,2016-11-01
193,232,1600,2016-11-01
264,6466,800,2016-11-01
23,2378,1600,2016-11-01
31,4414,2000,2016-11-01
119,1583,1100,2016-11-01
53,8637,2000,2016-11-01
266,618,1900,2016-11-01
260,3322,1700,2016-11-01
259,7456,1100,2016-11-01
214,3618,500,2016-11-01
267,832,1800,2016-11-01
55,7645,1000,2016-11-01
124,200,1200,2016-11-01
192,6991,2000,2016-11-01
100,6394,1200,2016-11-01
190,8025,1500,2016-11-01
125,6377,1500,2016-11-01
21,4975,1900,2016-11-01
293,5198,2000,2016-11-01
177,5808,1300,2016-11-01
165,2444,1200,2016-11-01
103,7569,2000,2016-11-01
107,8029,1800,2016-11-01
254,7491,1200,2016-11-01
194,7414,1200,2016-11-01
223,7814,1900,2016-11-01
258,3272,1800,2016-11-01
224,5070,1500,2016-11-01
169,5927,2000,2016-11-01
131,155,500,2016-11-01
49,5576,1800,2016-11-01
121,7619,1700,2016-11-01
118,4777,2000,2016-11-01
13,3767,900,2016-11-01
294,4498,1500,2016-11-01
250,5161,1700,2016-11-01
156,8347,2000,2016-11-01
7,743,1500,2016-11-01
281,4076,1300,2016-11-01
44,5806,2000,2016-11-01
79,4705,1900,2016-11-01
6,557,1800,2016-11-01
41,5842,1800,2016-11-01
212,659,800,2016-11-01
145,4157,1500,2016-11-01
231,5219,1700,2016-11-01
247,5841,1700,2016-11-01
203,1870,500,2016-11-01
206,2864,1200,2016-11-01
155,5615,1500,2016-11-01
86,708,1500,2016-11-01
280,5358,1500,2016-11-01
80,616,700,2016-11-01
45,809,1300,2016-11-01
226,7187,1800,2016-11-01
160,1255,600,2016-11-01
200,7454,800,2016-11-01
275,4571,1200,2016-11-01
38,1237,1500,2016-11-01
221,1251,800,2016-11-01
10,1301,1000,2016-11-01
78,168,1300,2016-11-01
39,7639,1300,2016-11-01
8,694,1600,2016-11-01
59,1811,1900,2016-11-01
180,6845,1000,2016-11-01
16,6026,500,2016-11-01
114,6015,1600,2016-11-01
159,7373,1500,2016-11-01
60,8615,1000,2016-11-01
93,2936,1900,2016-11-01
233,2840,2000,2016-11-01
282,7447,800,2016-11-01
283,3708,1800,2016-11-01
248,2465,500,2016-11-01
90,5391,1800,2016-11-01
204,4532,1600,2016-11-01
63,3557,1900,2016-11-01
286,8102,1500,2016-11-01
150,4020,1100,2016-11-01
43,891,1700,2016-11-01
287,2527,600,2016-11-01
70,2665,1700,2016-11-01
228,8115,700,2016-11-01
227,7892,1700,2016-11-01
0,5738,800,2016-11-01
111,7715,1000,2016-11-01
42,5086,500,2016-11-01
152,2418,1700,2016-11-01
153,3145,1200,2016-11-01
2,8561,1700,2016-11-01
112,1943,1000,2016-11-01
230,7799,1300,2016-11-01
181,4272,1900,2016-11-01
91,2041,700,2016-11-01
65,5536,1200,2016-11-01
61,7481,600,2016-11-01
113,2149,600,2016-11-01
154,7108,500,2016-11-01
285,8733,500,2016-11-01
110,4793,1600,2016-11-01
89,4786,600,2016-11-01
62,4798,1200,2016-11-01
3,4304,2000,2016-11-01
183,3330,1500,2016-11-01
211,4945,600,2016-11-01
148,4740,1000,2016-11-01
184,1580,1200,2016-11-01
222,4622,600,2016-11-01
249,770,2000,2016-11-01
140,6381,600,2016-11-01
142,1562,1400,2016-11-01
137,5504,1400,2016-11-01
207,8027,1500,2016-11-01
161,3920,1100,2016-11-01
84,5452,1900,2016-11-01
135,2622,1100,2016-11-01
116,7001,1900,2016-11-01
178,8272,1000,2016-11-01
35,7131,2000,2016-11-01
197,2850,1400,2016-11-01
245,7673,600,2016-11-01
138,142,1900,2016-11-01
179,6038,1300,2016-11-01
12,5779,1900,2016-11-01
271,8354,1300,2016-11-01
273,6569,800,2016-11-01
81,4526,1200,2016-11-01
252,1865,600,2016-11-01
47,6132,1100,2016-11-01
122,8089,900,2016-11-01
136,812,1300,2016-11-01
117,8370,1100,2016-11-01
36,8730,900,2016-11-01
57,6891,1500,2016-11-01
14,8124,700,2016-11-01
198,2905,1500,2016-11-01
48,5593,500,2016-11-01
196,551,2000,2016-11-01
199,3997,1700,2016-11-01
246,3793,1600,2016-11-01
270,4269,1100,2016-11-01
109,1094,1200,2016-11-01
11,6719,800,2016-11-01
251,1771,700,2016-11-01
292,8534,1900,2016-11-01
274,5393,700,2016-11-01
71,6743,1800,2016-11-01
15,4869,1100,2016-11-01
58,7114,1600,2016-11-01
210,5856,1300,2016-11-01
108,5450,1700,2016-11-01
235,2723,2000,2016-11-01
162,3210,1200,2016-11-01
95,4656,600,2016-11-01
234,253,1100,2016-11-01
213,5431,1700,2016-11-01
76,7173,500,2016-11-01
248,4417,1900,2016-12-01
249,1329,1600,2016-12-01
105,7498,2000,2016-12-01
218,3482,2000,2016-12-01
36,6326,1300,2016-12-01
187,5378,600,2016-12-01
28,5434,600,2016-12-01
118,3953,800,2016-12-01
43,8386,1400,2016-12-01
190,4114,1900,2016-12-01
121,788,500,2016-12-01
71,427,1600,2016-12-01
183,6740,1700,2016-12-01
244,2027,600,2016-12-01
84,5452,1800,2016-12-01
184,864,700,2016-12-01
29,5380,1700,2016-12-01
111,4595,900,2016-12-01
70,2665,600,2016-12-01
253,6438,1200,2016-12-01
108,4473,700,2016-12-01
112,1943,600,2016-12-01
242,8071,500,2016-12-01
35,710,700,2016-12-01
293,5800,1800,2016-12-01
259,8755,800,2016-12-01
48,7846,1100,2016-12-01
109,1094,1600,2016-12-01
87,7068,500,2016-12-01
250,5161,1900,2016-12-01
50,5821,1600,2016-12-01
207,8027,700,2016-12-01
107,8029,1300,2016-12-01
45,2577,1800,2016-12-01
120,6711,1600,2016-12-01
114,1145,1700,2016-12-01
180,240,1200,2016-12-01
246,6344,1300,2016-12-01
291,21,1900,2016-12-01
256,6847,700,2016-12-01
39,7639,1600,2016-12-01
251,6816,1100,2016-12-01
221,1251,1700,2016-12-01
254,3534,500,2016-12-01
38,305,1100,2016-12-01
49,5610,1200,2016-12-01
86,3545,2000,2016-12-01
255,2178,600,2016-12-01
176,8433,1600,2016-12-01
290,7428,1300,2016-12-01
116,2070,700,2016-12-01
206,1609,600,2016-12-01
178,8489,1800,2016-12-01
117,8370,500,2016-12-01
113,2149,1400,2016-12-01
258,3272,1500,2016-12-01
181,4272,500,2016-12-01
110,4793,900,2016-12-01
47,2846,1200,2016-12-01
32,3432,1000,2016-12-01
252,3809,700,2016-12-01
34,1900,1000,2016-12-01
119,1583,1200,2016-12-01
106,2454,1400,2016-12-01
41,7413,900,2016-12-01
222,4622,700,2016-12-01
179,7043,1500,2016-12-01
31,8227,1800,2016-12-01
245,1613,1100,2016-12-01
227,6233,1200,2016-12-01
44,6472,900,2016-12-01
177,5808,1100,2016-12-01
247,2486,1600,2016-12-01
79,8198,700,2016-12-01
238,7700,600,2016-12-01
241,2736,1400,2016-12-01
145,4157,600,2016-12-01
16,6026,1000,2016-12-01
56,7602,500,2016-12-01
270,4269,2000,2016-12-01
212,8750,700,2016-12-01
6,6226,700,2016-12-01
15,4347,1300,2016-12-01
235,1182,700,2016-12-01
224,5070,1800,2016-12-01
196,38,1300,2016-12-01
76,7173,1100,2016-12-01
202,2637,1500,2016-12-01
135,2622,600,2016-12-01
197,1861,500,2016-12-01
271,8354,1500,2016-12-01
231,1938,1200,2016-12-01
99,7552,1500,2016-12-01
134,520,1800,2016-12-01
82,6597,1300,2016-12-01
214,7676,1900,2016-12-01
100,2036,700,2016-12-01
55,2271,1900,2016-12-01
132,6515,1800,2016-12-01
283,8743,1500,2016-12-01
267,6158,500,2016-12-01
292,2498,1000,2016-12-01
281,3865,800,2016-12-01
164,5344,1200,2016-12-01
268,1254,1500,2016-12-01
78,1303,1300,2016-12-01
203,8130,1200,2016-12-01
17,3911,1500,2016-12-01
236,2335,600,2016-12-01
88,5248,1300,2016-12-01
155,5502,1800,2016-12-01
282,6528,1300,2016-12-01
163,7061,1400,2016-12-01
136,4377,900,2016-12-01
7,2133,1000,2016-12-01
59,3331,900,2016-12-01
8,694,1900,2016-12-01
12,2753,1300,2016-12-01
95,4656,1800,2016-12-01
294,4498,1200,2016-12-01
58,7114,600,2016-12-01
11,7605,1900,2016-12-01
213,491,1700,2016-12-01
210,2358,1700,2016-12-01
274,7968,700,2016-12-01
140,6381,1600,2016-12-01
160,5940,1300,2016-12-01
233,5785,600,2016-12-01
226,7187,1500,2016-12-01
200,7454,1000,2016-12-01
275,532,1800,2016-12-01
93,2936,1700,2016-12-01
91,2906,500,2016-12-01
142,1562,1900,2016-12-01
161,6494,900,2016-12-01
156,6995,500,2016-12-01
198,4323,1500,2016-12-01
162,5473,1400,2016-12-01
122,7635,1300,2016-12-01
14,4608,500,2016-12-01
57,8430,1800,2016-12-01
280,3356,1900,2016-12-01
199,3997,1800,2016-12-01
80,3343,900,2016-12-01
137,5504,700,2016-12-01
60,5399,500,2016-12-01
81,4526,1700,2016-12-01
273,6622,1300,2016-12-01
159,7418,2000,2016-12-01
138,2158,1000,2016-12-01
234,898,800,2016-12-01
13,5990,1600,2016-12-01
21,8103,2000,2016-12-01
10,1301,1600,2016-12-01
165,5332,900,2016-12-01
23,2378,1400,2016-12-01
124,1564,1200,2016-12-01
264,1111,900,2016-12-01
230,7799,1600,2016-12-01
128,4229,500,2016-12-01
192,4756,900,2016-12-01
168,4737,800,2016-12-01
285,6398,1600,2016-12-01
287,872,500,2016-12-01
173,6283,1000,2016-12-01
52,2069,1500,2016-12-01
127,4579,1700,2016-12-01
150,7752,1500,2016-12-01
193,8554,600,2016-12-01
239,4396,1600,2016-12-01
260,1590,1800,2016-12-01
262,1993,1200,2016-12-01
2,8561,1700,2016-12-01
261,2359,800,2016-12-01
286,3305,1900,2016-12-01
53,7798,1300,2016-12-01
169,8007,1000,2016-12-01
223,7814,2000,2016-12-01
103,7569,500,2016-12-01
153,1826,800,2016-12-01
125,6377,1500,2016-12-01
90,7192,1500,2016-12-01
204,6291,2000,2016-12-01
27,3154,1800,2016-12-01
148,5246,700,2016-12-01
63,5057,2000,2016-12-01
22,5445,1300,2016-12-01
266,2240,500,2016-12-01
154,7108,1100,2016-12-01
191,2655,1300,2016-12-01
131,4369,1800,2016-12-01
209,1797,800,2016-12-01
123,6897,700,2016-12-01
89,4090,1200,2016-12-01
61,7481,900,2016-12-01
62,1312,2000,2016-12-01
42,5086,1300,2016-12-01
194,7414,1700,2016-12-01
167,4554,800,2016-12-01
54,1403,1400,2016-12-01
228,8125,1500,2016-12-01
205,2546,1400,2016-12-01
3,4304,600,2016-12-01
152,2418,800,2016-12-01
129,356,1700,2016-12-01
0,8092,1500,2016-12-01
83,3403,1200,2016-12-01
211,4945,2000,2016-12-01
265,4129,1800,2016-12-01
65,6392,1700,2016-12-01
67,165,1700,2016-12-01
111,7715,1100,2017-01-01
159,6925,800,2017-01-01
142,1562,1100,2017-01-01
152,8123,2000,2017-01-01
0,3089,1300,2017-01-01
180,6845,1200,2017-01-01
79,8198,1100,2017-01-01
286,3305,500,2017-01-01
221,4775,800,2017-01-01
275,532,1300,2017-01-01
150,4020,1400,2017-01-01
287,2527,800,2017-01-01
8,2884,1000,2017-01-01
114,3113,600,2017-01-01
39,7639,1300,2017-01-01
7,7104,1400,2017-01-01
80,3343,1900,2017-01-01
181,2857,1800,2017-01-01
283,508,700,2017-01-01
154,6264,1100,2017-01-01
78,7524,700,2017-01-01
249,770,1400,2017-01-01
3,8171,1100,2017-01-01
290,8051,1800,2017-01-01
155,5502,1000,2017-01-01
294,4498,1400,2017-01-01
41,300,1200,2017-01-01
145,1836,1200,2017-01-01
183,3330,800,2017-01-01
148,6835,1300,2017-01-01
211,3690,1700,2017-01-01
6,1830,1500,2017-01-01
112,6159,900,2017-01-01
281,4076,2000,2017-01-01
285,6398,1600,2017-01-01
212,8750,1200,2017-01-01
206,1609,1400,2017-01-01
2,8561,1600,2017-01-01
113,3250,1000,2017-01-01
156,8347,1700,2017-01-01
292,2498,1700,2017-01-01
280,5358,2000,2017-01-01
153,6584,1600,2017-01-01
248,7903,2000,2017-01-01
250,5161,1500,2017-01-01
282,7976,500,2017-01-01
117,4348,600,2017-01-01
38,1496,1900,2017-01-01
128,6200,1700,2017-01-01
23,2378,1000,2017-01-01
176,4611,1000,2017-01-01
120,6939,700,2017-01-01
264,6466,1500,2017-01-01
265,3035,1300,2017-01-01
256,7463,1400,2017-01-01
129,356,600,2017-01-01
167,1466,1200,2017-01-01
22,5445,1800,2017-01-01
32,885,1400,2017-01-01
255,2869,1300,2017-01-01
254,3534,1600,2017-01-01
209,1797,1200,2017-01-01
266,3926,1900,2017-01-01
131,155,1200,2017-01-01
165,5332,900,2017-01-01
21,8103,1100,2017-01-01
214,3618,500,2017-01-01
168,2608,800,2017-01-01
31,4405,1800,2017-01-01
127,5732,1800,2017-01-01
262,1993,1000,2017-01-01
28,8069,1100,2017-01-01
122,8089,1800,2017-01-01
259,3857,1300,2017-01-01
83,3403,1000,2017-01-01
174,4575,1800,2017-01-01
123,7305,800,2017-01-01
173,6283,1300,2017-01-01
29,8313,700,2017-01-01
218,7629,1500,2017-01-01
177,3006,1400,2017-01-01
27,3154,1200,2017-01-01
258,5951,1000,2017-01-01
30,202,1400,2017-01-01
121,788,1500,2017-01-01
124,1564,1800,2017-01-01
260,3322,1100,2017-01-01
125,7404,1600,2017-01-01
169,5927,700,2017-01-01
26,8508,800,2017-01-01
261,6831,1700,2017-01-01
291,3954,1100,2017-01-01
296,5200,1600,2017-01-01
119,6567,1700,2017-01-01
267,832,600,2017-01-01
13,3767,500,2017-01-01
252,1865,2000,2017-01-01
137,6927,1700,2017-01-01
81,2175,2000,2017-01-01
207,8569,1600,2017-01-01
273,7294,1500,2017-01-01
138,4832,500,2017-01-01
161,6494,1900,2017-01-01
179,990,1700,2017-01-01
116,2070,1300,2017-01-01
213,5431,500,2017-01-01
12,2405,500,2017-01-01
251,1771,1700,2017-01-01
11,6719,700,2017-01-01
210,2358,1000,2017-01-01
274,7968,1700,2017-01-01
140,4568,1700,2017-01-01
160,5940,900,2017-01-01
10,3747,1700,2017-01-01
178,5066,600,2017-01-01
14,4608,2000,2017-01-01
293,5198,600,2017-01-01
36,6326,800,2017-01-01
164,2346,600,2017-01-01
34,8669,1300,2017-01-01
268,1254,1300,2017-01-01
17,3911,1000,2017-01-01
253,8035,1200,2017-01-01
82,8350,900,2017-01-01
134,6763,1500,2017-01-01
16,6026,1300,2017-01-01
71,6359,1500,2017-01-01
132,6424,900,2017-01-01
118,4777,1400,2017-01-01
15,6002,900,2017-01-01
76,5024,1900,2017-01-01
135,6063,1500,2017-01-01
271,8354,1200,2017-01-01
163,2185,500,2017-01-01
35,710,1300,2017-01-01
84,4590,1500,2017-01-01
136,4098,1200,2017-01-01
162,3210,1100,2017-01-01
270,3497,1200,2017-01-01
42,2994,500,2017-01-01
227,6233,1700,2017-01-01
109,1094,1500,2017-01-01
58,4603,1200,2017-01-01
239,4396,1000,2017-01-01
200,7454,1000,2017-01-01
197,1861,800,2017-01-01
89,6604,1400,2017-01-01
62,1312,1500,2017-01-01
88,4037,600,2017-01-01
50,5821,1100,2017-01-01
244,2027,800,2017-01-01
49,5576,1500,2017-01-01
194,7414,2000,2017-01-01
99,3157,1900,2017-01-01
86,8173,1900,2017-01-01
184,864,1400,2017-01-01
53,4791,500,2017-01-01
230,7799,1500,2017-01-01
106,2454,1700,2017-01-01
61,4960,1100,2017-01-01
67,8216,900,2017-01-01
47,6132,800,2017-01-01
203,1870,800,2017-01-01
193,2490,1900,2017-01-01
205,2546,900,2017-01-01
233,5785,1300,2017-01-01
48,7846,1600,2017-01-01
222,7365,1400,2017-01-01
108,5450,1000,2017-01-01
202,7694,500,2017-01-01
44,6472,2000,2017-01-01
192,4756,500,2017-01-01
235,2723,1900,2017-01-01
185,6047,1700,2017-01-01
224,4500,500,2017-01-01
91,2041,900,2017-01-01
196,3495,700,2017-01-01
60,1497,2000,2017-01-01
110,3521,1900,2017-01-01
236,2335,900,2017-01-01
65,5536,1400,2017-01-01
103,4213,900,2017-01-01
107,5076,1200,2017-01-01
100,6394,1700,2017-01-01
55,2271,2000,2017-01-01
56,4394,1400,2017-01-01
54,4109,800,2017-01-01
245,7673,1200,2017-01-01
228,210,900,2017-01-01
238,7700,900,2017-01-01
199,3662,1300,2017-01-01
105,3970,1200,2017-01-01
43,1559,1300,2017-01-01
70,2665,1800,2017-01-01
191,2655,1800,2017-01-01
234,898,1300,2017-01-01
187,5378,500,2017-01-01
241,6788,500,2017-01-01
96,4224,1200,2017-01-01
195,2867,2000,2017-01-01
231,5219,1500,2017-01-01
52,3164,1100,2017-01-01
57,7537,600,2017-01-01
93,2936,1500,2017-01-01
223,7814,1600,2017-01-01
242,6025,1000,2017-01-01
87,4881,1000,2017-01-01
190,4114,1700,2017-01-01
204,6291,1100,2017-01-01
247,5841,700,2017-01-01
201,5014,1900,2017-01-01
226,1248,2000,2017-01-01
90,5836,900,2017-01-01
63,3557,1000,2017-01-01
95,4656,2000,2017-01-01
198,2905,1500,2017-01-01
59,3331,900,2017-01-01
240,3671,1500,2017-01-01
45,809,1200,2017-01-01
68,1810,800,2017-01-01
246,3793,700,2017-01-01
16,4099,1900,2017-02-01
119,6016,1600,2017-02-01
253,3319,1300,2017-02-01
82,8350,1600,2017-02-01
88,4225,800,2017-02-01
236,6493,1700,2017-02-01
17,3911,1700,2017-02-01
177,3006,1600,2017-02-01
269,789,1500,2017-02-01
268,6987,2000,2017-02-01
34,1900,1200,2017-02-01
68,1810,2000,2017-02-01
99,4632,1000,2017-02-01
35,710,1500,2017-02-01
134,8438,1200,2017-02-01
96,4224,800,2017-02-01
81,2175,900,2017-02-01
178,8272,700,2017-02-01
293,5198,1900,2017-02-01
