product_key,staff_key,customer_key,order_quantity,order_total_money,order_discount,order_shipping_cost,order_profit,order_payment_method,order_date_time
14,1364,33786,5.0,568.8,0.5,8.8,88.0,credit_card,2018-11-08 18:41:32
15,7016,16502,1.0,119.6,0.5,13.1,130.9,money_order,2018-06-12 09:24:46
16,6540,30340,2.0,77.49999999999999,0.4,3.1,31.0,credit_card,2018-10-08 20:32:53
17,7584,20968,3.0,423.79999999999995,0.4,13.4,134.3,credit_card,2018-07-18 10:05:02
18,2318,33106,3.0,293.09999999999997,0.4,6.9,69.5,credit_card,2018-11-04 17:00:12
19,4243,34883,1.0,164.6,0.4,15.8,158.1,credit_card,2018-11-17 01:47:44
9,654,22489,1.0,108.6,0.5,10.6,106.2,credit_card,2018-07-29 13:21:34
10,2491,33860,2.0,229.6,0.5,11.6,116.2,credit_card,2018-11-09 11:21:58
11,7258,23028,5.0,273.8,0.5,1.3,12.7,credit_card,2018-08-01 17:45:05
12,8065,37010,5.0,214.2,0.5,1.7,17.0,credit_card,2018-12-10 10:01:13
13,8630,3470,3.0,186.1,0.5,3.1,31.0,credit_card,2018-02-14 08:57:12
14,2140,13318,2.0,237.1,0.5,13.1,130.6,credit_card,2018-10-19 18:38:34
15,1038,198,5.0,544.7,0.5,12.2,122.4,credit_card,2018-11-23 05:29:43
16,4367,20924,1.0,37.2,0.5,6.2,62.0,credit_card,2018-07-18 22:05:49
17,5832,34708,2.0,241.4,0.5,13.4,134.3,money_order,2018-11-16 16:24:17
18,5030,4607,2.0,198.1,0.4,7.3,72.6,credit_card,2018-03-01 20:51:43
19,8475,16499,5.0,635.6,0.5,15.6,155.6,credit_card,2018-06-12 11:32:01
9,532,38348,1.0,128.4,0.4,10.8,108.2,credit_card,2018-12-24 17:18:28
10,30,17420,3.0,404.9,0.4,12.5,124.9,credit_card,2018-06-20 23:34:50
11,612,21724,2.0,132.79999999999998,0.4,2.0,20.3,credit_card,2018-09-10 10:34:29
12,8322,11560,3.0,155.8,0.4,2.8,28.3,credit_card,2018-05-05 19:24:27
13,6804,12091,1.0,77.2,0.4,4.0,39.6,credit_card,2018-05-08 17:22:49
14,2467,13932,3.0,416.3,0.4,13.1,130.6,credit_card,2018-05-18 12:41:57
15,8068,24648,1.0,139.4,0.4,11.6,116.0,credit_card,2018-08-15 18:26:46
16,5786,5006,1.0,32.6,0.5,1.6,15.5,credit_card,2018-03-04 21:01:36
17,8747,30948,1.0,151.1,0.4,14.3,143.4,credit_card,2018-10-14 19:21:17
18,2595,12887,2.0,166.6,0.5,7.6,75.8,debit_card,2018-05-13 15:27:19
19,6694,27794,1.0,161.6,0.4,12.8,128.3,credit_card,2018-10-20 15:27:17
9,3972,12889,2.0,245.2,0.4,10.0,100.3,credit_card,2018-05-13 13:35:03
10,1077,26267,2.0,229.6,0.5,11.6,116.2,credit_card,2018-09-02 19:57:02
11,8603,30811,5.0,272.7,0.5,0.2,1.8,credit_card,2018-10-12 15:01:11
12,4560,27671,2.0,102.2,0.4,0.2,1.6,credit_card,2018-09-26 21:02:59
13,1447,16996,1.0,76.4,0.4,3.2,32.2,credit_card,2018-06-16 22:08:15
14,972,21161,2.0,237.1,0.5,13.1,130.6,credit_card,2018-07-20 13:35:29
15,7865,18087,3.0,332.2,0.5,12.7,126.6,money_order,2018-06-26 00:20:23
16,1321,22743,5.0,156.2,0.5,1.2,12.4,credit_card,2018-09-01 17:11:03
17,6148,4608,3.0,423.79999999999995,0.4,13.4,134.3,credit_card,2018-03-01 18:40:44
18,2484,23030,5.0,481.7,0.4,4.7,47.2,credit_card,2018-08-01 22:12:14
19,5309,11258,3.0,460.2,0.4,13.8,138.2,credit_card,2018-12-01 22:05:27
9,2056,7014,1.0,126.1,0.4,8.5,84.6,credit_card,2018-08-20 20:20:06
10,3720,16818,1.0,122.6,0.5,13.6,135.8,money_order,2018-09-08 20:12:30
11,6468,27533,5.0,272.7,0.5,0.2,1.8,money_order,2018-12-03 21:12:51
12,2656,19874,1.0,42.6,0.5,0.1,0.8,credit_card,2018-07-10 16:08:55
13,4544,12618,1.0,64.8,0.5,3.8,38.3,money_order,2018-05-11 21:01:40
14,315,3827,1.0,147.0,0.4,12.6,126.1,credit_card,2018-02-19 00:19:17
15,4573,9122,5.0,540.5,0.5,8.0,79.8,money_order,2018-04-23 10:22:04
16,2576,20107,1.0,37.2,0.5,6.2,62.0,credit_card,2018-07-12 15:17:36
17,3550,7186,1.0,128.1,0.5,14.1,141.2,credit_card,2018-05-30 17:35:20
18,6737,17548,1.0,86.6,0.5,7.1,71.1,money_order,2018-06-21 18:34:51
19,7299,9084,3.0,460.2,0.4,13.8,138.2,credit_card,2018-04-23 15:42:05
9,1582,11668,1.0,108.8,0.5,10.8,108.2,credit_card,2018-05-06 15:46:21
10,7424,37280,2.0,274.49999999999994,0.4,12.9,129.3,credit_card,2018-12-13 10:10:43
11,6282,30450,3.0,197.79999999999998,0.4,1.6,15.9,money_order,2018-10-10 22:04:51
12,8523,31795,2.0,89.3,0.5,4.3,42.5,credit_card,2018-10-22 15:59:42
13,3624,28095,1.0,76.9,0.4,3.7,37.1,credit_card,2018-09-19 11:13:34
14,6465,612,3.0,347.0,0.5,11.0,110.4,credit_card,2018-01-08 08:25:32
15,6168,28932,2.0,267.2,0.4,11.6,116.0,credit_card,2018-09-26 14:44:05
16,8606,1538,1.0,32.6,0.5,1.6,15.5,e_wallet,2018-01-19 15:08:03
17,4822,16728,5.0,581.4,0.5,11.4,113.8,credit_card,2018-06-14 11:54:03
18,5769,15800,2.0,198.1,0.4,7.3,72.6,credit_card,2018-06-05 22:52:33
19,7885,16343,5.0,755.8,0.4,11.8,118.4,credit_card,2018-10-23 22:16:38
9,2562,27002,1.0,107.2,0.5,9.2,92.5,money_order,2018-09-09 09:52:05
10,400,7447,5.0,665.6,0.4,11.6,116.2,credit_card,2018-04-03 12:45:33
11,7223,6253,1.0,55.2,0.5,0.7,7.2,credit_card,2018-03-15 09:08:24
12,1969,33289,5.0,214.2,0.5,1.7,17.0,money_order,2018-11-05 14:07:28
13,4032,1987,1.0,64.7,0.5,3.7,37.1,credit_card,2018-12-19 13:20:23
14,7510,35562,2.0,282.3,0.4,13.5,135.0,credit_card,2018-11-23 00:53:00
15,3383,19368,5.0,542.6,0.5,10.1,101.1,e_wallet,2018-07-05 18:57:13
16,4969,29028,5.0,187.2,0.4,1.2,12.4,credit_card,2018-09-26 12:47:48
17,6515,12024,3.0,422.5,0.4,12.1,120.6,credit_card,2018-07-05 11:58:33
18,7487,37427,2.0,165.3,0.5,6.3,63.1,money_order,2018-12-15 18:53:36
19,6372,5762,5.0,633.1,0.5,13.1,130.8,credit_card,2018-03-11 13:19:49
9,5872,9212,2.0,245.2,0.4,10.0,100.3,e_wallet,2018-04-24 11:41:52
10,5881,7449,5.0,557.7,0.5,12.7,127.1,credit_card,2018-04-03 10:58:53
11,1541,18041,3.0,165.4,0.5,1.9,19.2,money_order,2018-06-25 13:53:06
12,5461,36101,1.0,53.1,0.4,2.1,21.3,credit_card,2018-12-01 10:55:06
13,8265,38789,5.0,307.4,0.5,2.4,23.7,credit_card,2018-12-29 19:12:52
14,7310,1674,1.0,147.0,0.4,12.6,126.1,credit_card,2018-01-20 17:20:37
15,7605,20081,5.0,544.7,0.5,12.2,122.4,money_order,2018-07-12 15:11:49
16,2324,12096,1.0,43.4,0.4,6.2,62.0,money_order,2018-05-08 17:51:05
17,5955,18713,1.0,124.2,0.5,10.2,102.4,credit_card,2018-12-29 13:43:22
18,3689,9533,5.0,404.6,0.5,7.1,71.1,money_order,2018-10-18 17:35:29
19,7762,18317,5.0,630.6,0.5,10.6,106.0,credit_card,2018-06-28 22:52:05
9,6530,15783,1.0,109.4,0.5,11.4,114.0,credit_card,2018-09-24 09:58:31
10,339,37274,2.0,273.7,0.4,12.1,120.6,money_order,2018-12-13 22:45:45
11,6154,19937,5.0,327.7,0.4,0.7,7.2,money_order,2018-07-11 18:19:48
12,1833,16788,1.0,42.6,0.5,0.1,0.8,credit_card,2018-06-15 12:02:56
13,1356,516,2.0,125.0,0.5,3.0,29.8,money_order,2018-01-06 15:45:54
14,7060,35511,5.0,571.0,0.5,11.0,110.4,credit_card,2018-11-22 10:48:47
15,2358,266,3.0,332.2,0.5,12.7,126.6,credit_card,2018-01-04 10:53:54
16,3088,30443,3.0,95.1,0.5,2.1,20.7,credit_card,2018-10-09 16:27:22
17,1780,4022,1.0,126.1,0.5,12.1,120.6,debit_card,2018-02-22 20:43:04
18,5849,28642,5.0,404.6,0.5,7.1,71.1,credit_card,2018-10-22 21:30:06
19,714,18555,2.0,312.4,0.4,14.8,148.2,credit_card,2018-11-16 10:25:24
9,34,26084,1.0,128.79999999999998,0.4,11.2,112.1,money_order,2018-08-28 02:46:13
10,6251,18949,3.0,404.9,0.4,12.5,124.9,credit_card,2018-11-15 09:02:19
11,4781,32015,2.0,133.29999999999998,0.4,2.5,24.6,credit_card,2018-10-25 19:19:17
12,6815,24942,5.0,214.2,0.5,1.7,17.0,credit_card,2018-08-18 19:21:55
13,5599,22159,3.0,186.8,0.5,3.8,38.3,money_order,2018-07-26 12:10:31
14,6793,2605,5.0,684.2,0.4,12.2,121.6,credit_card,2018-10-01 18:57:37
15,8298,20976,5.0,542.6,0.5,10.1,101.1,credit_card,2018-10-28 20:19:51
16,7141,5268,5.0,156.2,0.5,1.2,12.4,credit_card,2018-03-06 09:16:12
17,3327,5713,1.0,128.6,0.5,14.6,145.7,credit_card,2018-03-10 14:49:49
18,7824,607,2.0,166.6,0.5,7.6,75.8,credit_card,2018-01-08 10:47:54
19,565,26037,1.0,139.6,0.5,15.6,155.6,credit_card,2018-11-28 11:16:37
9,155,38930,2.0,205.6,0.5,9.6,96.4,credit_card,2018-12-30 20:14:37
10,5187,35616,2.0,273.7,0.4,12.1,120.6,credit_card,2018-11-23 15:35:52
11,342,13644,5.0,327.7,0.4,0.7,7.2,credit_card,2018-05-16 15:01:37
12,3798,26817,2.0,89.3,0.5,4.3,42.5,credit_card,2018-09-07 13:27:27
13,8285,3103,5.0,369.0,0.4,3.0,29.8,credit_card,2018-06-19 12:33:36
14,3805,16080,1.0,147.9,0.4,13.5,135.0,credit_card,2018-06-08 16:58:35
15,3256,6218,3.0,332.2,0.5,12.7,126.6,credit_card,2018-06-22 17:43:23
16,7377,5706,3.0,95.1,0.5,2.1,20.7,credit_card,2018-03-10 22:51:43
17,3747,26264,1.0,127.9,0.5,13.9,138.9,credit_card,2018-09-02 09:12:17
18,2521,20144,5.0,401.4,0.5,3.9,39.3,credit_card,2018-07-13 17:22:47
19,5666,12611,3.0,460.2,0.4,13.8,138.2,credit_card,2018-05-11 22:41:34
9,8575,34909,5.0,498.7,0.5,8.7,86.6,money_order,2018-11-17 14:18:05
10,5615,17555,5.0,555.5,0.5,10.5,105.3,money_order,2018-06-21 17:32:02
11,5036,34843,2.0,133.29999999999998,0.4,2.5,24.6,credit_card,2018-11-16 14:46:01
12,155,14773,1.0,42.6,0.5,0.1,0.8,credit_card,2018-08-09 00:04:33
13,3810,25131,3.0,185.4,0.5,2.4,23.7,credit_card,2018-08-20 14:28:18
14,2580,11410,3.0,348.4,0.5,12.4,123.8,debit_card,2018-05-04 20:37:29
15,2816,15624,1.0,118.7,0.5,12.2,122.4,credit_card,2018-06-04 16:29:18
16,4236,11657,3.0,113.69999999999999,0.4,2.1,20.7,credit_card,2018-05-06 20:41:19
17,6938,18932,5.0,694.2,0.4,10.2,102.4,credit_card,2018-07-02 00:25:04
18,1232,27498,1.0,86.6,0.5,7.1,71.1,credit_card,2018-09-13 08:45:32
19,8018,12101,3.0,388.1,0.5,16.1,160.6,credit_card,2018-05-08 12:28:18
9,5075,18931,1.0,107.2,0.5,9.2,92.5,credit_card,2018-07-02 14:43:25
10,3726,36621,5.0,553.4,0.5,8.4,83.5,credit_card,2018-12-06 09:51:22
11,5643,16782,3.0,165.4,0.5,1.9,19.2,credit_card,2018-06-15 09:30:55
12,6980,14090,3.0,130.3,0.5,2.8,28.3,credit_card,2018-05-19 21:20:54
13,1972,33718,3.0,186.1,0.5,3.1,31.0,credit_card,2018-11-14 21:22:46
14,4791,26252,2.0,237.1,0.5,13.1,130.6,credit_card,2018-09-02 18:48:47
15,8033,33362,1.0,118.7,0.5,12.2,122.4,credit_card,2018-11-06 08:58:00
16,8019,14407,2.0,65.1,0.5,3.1,31.0,credit_card,2018-10-28 18:50:51
17,2396,24865,2.0,240.5,0.5,12.5,125.2,money_order,2018-08-17 22:30:05
18,7416,23095,1.0,102.69999999999999,0.4,7.3,72.6,e_wallet,2018-08-02 17:52:04
19,4553,22258,2.0,263.3,0.5,15.3,153.1,money_order,2018-07-27 19:38:22
9,3315,37587,1.0,109.4,0.5,11.4,114.0,credit_card,2018-12-16 12:39:35
10,7285,27866,3.0,403.59999999999997,0.4,11.2,111.8,credit_card,2018-09-17 12:34:27
11,3003,8350,3.0,165.4,0.5,1.9,19.2,credit_card,2018-06-04 16:04:17
12,1701,20926,2.0,89.3,0.5,4.3,42.5,money_order,2018-07-18 08:41:45
13,6474,22734,2.0,150.1,0.4,3.7,37.1,credit_card,2018-07-30 12:41:54
14,1679,33784,3.0,349.7,0.5,13.7,137.3,credit_card,2018-11-08 17:45:00
15,2553,36060,2.0,224.2,0.5,11.2,111.7,credit_card,2018-11-30 21:21:00
16,2684,9311,1.0,38.8,0.4,1.6,15.5,credit_card,2018-05-15 22:28:10
17,5580,6772,1.0,128.1,0.5,14.1,141.2,e_wallet,2018-03-22 10:35:27
18,118,37353,1.0,100.8,0.4,5.4,53.6,credit_card,2018-12-14 13:12:20
19,3338,23096,1.0,135.8,0.5,11.8,118.4,credit_card,2018-08-02 09:32:53
9,2897,23569,3.0,303.8,0.5,9.8,98.4,credit_card,2018-08-06 17:01:53
10,4318,11977,3.0,337.5,0.5,10.5,105.3,credit_card,2018-05-07 19:19:26
11,833,24955,5.0,273.8,0.5,1.3,12.7,credit_card,2018-08-18 16:36:52
12,3038,6339,2.0,85.3,0.5,0.3,3.3,credit_card,2018-10-15 20:02:54
13,2890,7732,1.0,77.2,0.4,4.0,39.6,credit_card,2018-07-18 09:45:43
14,8247,5938,2.0,282.3,0.4,13.5,135.0,credit_card,2018-03-12 12:04:43
15,5726,25483,1.0,137.7,0.4,9.9,98.9,credit_card,2018-08-23 18:21:32
16,5280,812,2.0,65.1,0.5,3.1,31.0,credit_card,2018-03-06 09:39:37
17,6365,22944,5.0,581.4,0.5,11.4,113.8,e_wallet,2018-08-01 23:08:48
18,3814,13355,1.0,100.8,0.4,5.4,53.6,money_order,2018-05-15 19:12:53
19,1454,27161,1.0,137.8,0.5,13.8,138.2,credit_card,2018-09-10 17:22:26
9,6303,26137,1.0,128.79999999999998,0.4,11.2,112.1,credit_card,2018-09-28 16:49:16
10,7927,24376,2.0,274.49999999999994,0.4,12.9,129.3,credit_card,2018-08-13 14:35:34
11,8650,1470,2.0,110.8,0.5,1.8,18.1,e_wallet,2018-11-10 08:01:54
12,5379,11057,1.0,53.1,0.4,2.1,21.3,credit_card,2018-05-02 00:13:29
13,8587,12077,3.0,186.1,0.5,3.1,31.0,credit_card,2018-05-08 21:40:05
14,2857,22947,3.0,414.9,0.4,11.7,117.1,money_order,2018-08-01 20:48:26
15,1797,14559,1.0,118.9,0.5,12.4,124.5,credit_card,2018-10-23 10:23:25
16,1503,14900,1.0,37.2,0.5,6.2,62.0,credit_card,2018-05-27 13:08:23
17,2551,13788,2.0,241.4,0.5,13.4,134.3,credit_card,2018-05-17 17:38:51
18,7054,3628,2.0,198.1,0.4,7.3,72.6,credit_card,2018-02-17 11:53:52
19,1747,38260,2.0,312.4,0.4,14.8,148.2,credit_card,2018-12-23 14:33:29
9,4001,15481,1.0,126.1,0.4,8.5,84.6,credit_card,2018-06-02 08:33:33
10,7894,32495,2.0,230.5,0.5,12.5,124.9,credit_card,2018-10-29 15:59:14
11,7619,13971,1.0,68.1,0.4,2.7,26.8,money_order,2018-05-18 20:11:25
12,6989,16791,3.0,130.3,0.5,2.8,28.3,e_wallet,2018-06-15 09:15:37
13,292,28697,1.0,64.6,0.5,3.6,35.9,credit_card,2018-09-24 23:08:40
14,679,2638,1.0,145.20000000000002,0.4,10.8,108.2,e_wallet,2018-02-03 08:38:24
15,1573,32925,2.0,267.2,0.4,11.6,116.0,credit_card,2018-11-02 21:23:50
16,6037,19953,5.0,156.2,0.5,1.2,12.4,money_order,2018-07-11 11:28:31
17,5187,8602,5.0,694.2,0.4,10.2,102.4,credit_card,2018-04-18 13:16:48
18,1793,26015,2.0,165.3,0.5,6.3,63.1,credit_card,2018-08-28 09:57:14
19,5703,14280,3.0,388.1,0.5,16.1,160.6,credit_card,2018-10-07 21:49:18
9,42,23288,2.0,206.4,0.5,10.4,104.2,credit_card,2018-08-04 18:11:58
10,1594,16428,1.0,122.1,0.5,13.1,131.5,credit_card,2018-07-19 13:03:38
11,3415,8955,2.0,133.29999999999998,0.4,2.5,24.6,credit_card,2018-12-20 21:48:22
12,1466,22933,1.0,51.3,0.4,0.3,3.3,credit_card,2018-08-01 14:51:46
13,3339,38257,3.0,185.4,0.5,2.4,23.7,credit_card,2018-12-23 08:27:52
14,7763,35918,5.0,568.8,0.5,8.8,88.0,e_wallet,2018-11-28 14:33:14
15,2982,9825,1.0,117.2,0.5,10.7,107.4,credit_card,2018-11-03 17:40:27
16,5842,7123,1.0,38.8,0.4,1.6,15.5,credit_card,2018-03-28 16:22:35
17,285,3379,1.0,149.79999999999998,0.4,13.0,129.8,credit_card,2018-11-09 11:22:34
18,2231,15753,1.0,86.9,0.5,7.4,74.2,credit_card,2018-11-21 22:28:57
19,710,3632,3.0,460.2,0.4,13.8,138.2,credit_card,2018-02-17 18:00:05
9,8491,14074,3.0,305.0,0.5,11.0,110.1,credit_card,2018-10-02 11:14:30
10,2395,24377,5.0,665.6,0.4,11.6,116.2,credit_card,2018-08-13 10:44:31
11,1951,23298,5.0,327.7,0.4,0.7,7.2,credit_card,2018-12-10 22:43:47
12,1593,28344,1.0,53.1,0.4,2.1,21.3,credit_card,2018-09-21 18:35:38
13,6936,4556,1.0,75.4,0.4,2.2,22.5,credit_card,2018-02-28 20:08:41
14,1511,1723,1.0,125.5,0.5,13.5,135.0,credit_card,2018-07-21 20:26:41
15,472,36380,3.0,394.09999999999997,0.4,10.7,107.4,credit_card,2018-12-03 10:45:26
16,847,875,1.0,37.2,0.5,6.2,62.0,credit_card,2018-01-10 20:07:44
17,8009,9982,1.0,128.6,0.5,14.6,145.7,credit_card,2018-10-13 09:39:17
18,6145,7623,5.0,401.4,0.5,3.9,39.3,credit_card,2018-04-06 16:59:28
19,4146,6538,3.0,386.6,0.5,14.6,145.7,credit_card,2018-03-19 09:33:24
9,3370,30415,1.0,108.8,0.5,10.8,108.2,credit_card,2018-12-16 13:08:05
10,1883,30862,1.0,118.4,0.5,9.4,94.4,credit_card,2018-10-13 15:04:36
11,3398,7883,3.0,164.8,0.5,1.3,12.7,credit_card,2018-04-09 11:19:34
12,3252,23450,5.0,212.6,0.5,0.1,0.8,credit_card,2018-08-05 23:05:18
13,4269,35935,3.0,222.29999999999998,0.4,2.7,27.4,credit_card,2018-11-28 11:44:24
14,8014,9312,1.0,121.9,0.5,9.9,99.2,credit_card,2018-08-08 07:47:47
15,5967,263,3.0,394.09999999999997,0.4,10.7,107.4,credit_card,2018-11-08 19:38:41
16,4151,37409,5.0,156.2,0.5,1.2,12.4,credit_card,2018-12-15 16:24:11
17,925,23430,1.0,151.1,0.4,14.3,143.4,credit_card,2018-08-05 17:32:12
18,878,26339,2.0,166.6,0.5,7.6,75.8,credit_card,2018-09-03 15:29:57
19,4898,12775,3.0,385.1,0.5,13.1,130.8,credit_card,2018-05-12 06:33:05
9,4844,19688,1.0,126.1,0.4,8.5,84.6,credit_card,2018-07-08 18:13:14
10,4602,3894,5.0,557.7,0.5,12.7,127.1,credit_card,2018-02-20 10:08:32
11,7434,33389,5.0,274.9,0.5,2.4,23.6,credit_card,2018-11-06 10:29:08
12,1492,36120,2.0,106.3,0.4,4.3,42.5,credit_card,2018-12-01 22:12:11
13,3397,26343,1.0,63.7,0.5,2.7,27.4,credit_card,2018-09-03 15:03:48
14,7909,22252,2.0,236.2,0.5,12.2,121.6,money_order,2018-07-27 11:53:43
15,1369,3459,5.0,544.7,0.5,12.2,122.4,credit_card,2018-02-14 12:32:50
16,2346,23060,2.0,77.49999999999999,0.4,3.1,31.0,credit_card,2018-12-10 12:23:32
17,2496,38721,2.0,287.49999999999994,0.4,13.9,138.9,credit_card,2018-12-29 16:15:11
18,6818,30303,1.0,86.6,0.5,7.1,71.1,money_order,2018-10-08 15:49:27
19,1421,522,3.0,461.7,0.4,15.3,153.1,credit_card,2018-01-06 13:11:31
9,8111,31979,2.0,205.6,0.5,9.6,96.4,credit_card,2018-10-24 13:41:54
10,4779,12586,3.0,338.8,0.5,11.8,118.4,credit_card,2018-08-15 17:57:12
11,8334,10913,1.0,67.89999999999999,0.4,2.5,24.6,money_order,2018-05-01 18:58:53
12,956,29774,2.0,89.3,0.5,4.3,42.5,credit_card,2018-10-04 13:25:25
13,7165,35879,2.0,126.0,0.5,4.0,39.6,credit_card,2018-11-27 22:30:06
14,7090,36282,1.0,123.7,0.5,11.7,117.1,credit_card,2018-12-02 21:29:29
15,7906,7041,1.0,139.4,0.4,11.6,116.0,credit_card,2018-03-27 19:56:29
16,1011,3826,5.0,187.2,0.4,1.2,12.4,credit_card,2018-02-19 18:05:34
17,5648,13112,5.0,583.7,0.5,13.7,136.6,credit_card,2018-05-14 09:11:00
18,952,31251,2.0,166.6,0.5,7.6,75.8,credit_card,2018-10-17 21:59:24
19,7557,13117,3.0,385.1,0.5,13.1,130.8,credit_card,2018-05-14 20:34:13
9,7205,2822,1.0,127.6,0.4,10.0,100.3,money_order,2018-02-06 22:07:43
10,8331,8526,1.0,143.7,0.4,12.9,129.3,credit_card,2018-04-17 10:26:28
11,5103,37108,3.0,166.1,0.5,2.6,25.7,credit_card,2018-12-11 11:11:51
12,4980,3023,5.0,214.2,0.5,1.7,17.0,debit_card,2018-02-09 08:26:26
13,763,16065,3.0,186.8,0.5,3.8,38.3,credit_card,2018-06-08 16:44:57
14,5465,31392,1.0,123.7,0.5,11.7,117.1,credit_card,2018-10-18 21:01:07
15,6791,25584,1.0,119.6,0.5,13.1,130.9,credit_card,2018-08-24 09:13:49
16,8665,14086,1.0,43.4,0.4,6.2,62.0,credit_card,2018-05-19 16:18:48
17,7485,11432,5.0,583.7,0.5,13.7,136.6,credit_card,2018-05-04 23:31:40
18,1307,12376,1.0,86.9,0.5,7.4,74.2,money_order,2018-11-15 21:08:32
19,3979,18980,1.0,165.1,0.4,16.3,163.0,credit_card,2018-07-02 20:34:51
9,6015,25944,1.0,105.7,0.5,7.7,76.8,credit_card,2018-08-27 16:17:02
10,1369,2385,1.0,121.9,0.5,12.9,129.3,credit_card,2018-09-29 10:56:37
11,6456,9774,3.0,166.1,0.5,2.6,25.7,credit_card,2018-12-27 19:57:16
12,384,170,1.0,44.6,0.5,2.1,21.3,credit_card,2018-01-03 11:27:21
13,7972,9801,1.0,65.1,0.5,4.1,40.8,credit_card,2018-04-25 23:41:06
14,1832,20997,3.0,347.0,0.5,11.0,110.4,money_order,2018-07-19 20:42:33
15,7407,33848,1.0,117.2,0.5,10.7,107.4,credit_card,2018-11-09 15:16:42
16,988,1363,3.0,95.1,0.5,2.1,20.7,credit_card,2018-01-17 12:09:20
17,8679,375,3.0,356.1,0.5,14.1,141.2,e_wallet,2018-04-12 09:43:54
18,5965,1918,1.0,85.5,0.5,6.0,59.9,credit_card,2018-01-23 15:35:33
19,5528,22549,5.0,755.8,0.4,11.8,118.4,credit_card,2018-07-30 08:08:14
9,345,37092,3.0,362.0,0.4,9.2,92.5,credit_card,2018-12-11 21:03:00
10,5417,20513,2.0,274.49999999999994,0.4,12.9,129.3,money_order,2018-08-15 12:21:20
11,2570,6227,1.0,57.0,0.5,2.5,24.6,credit_card,2018-03-15 11:49:34
12,409,15612,3.0,130.3,0.5,2.8,28.3,money_order,2018-06-04 01:49:03
13,808,15199,3.0,186.8,0.5,3.8,38.3,credit_card,2018-05-30 20:15:27
14,7172,19694,2.0,238.0,0.5,14.0,139.5,credit_card,2018-07-08 11:58:18
15,3570,7936,1.0,140.2,0.4,12.4,124.5,credit_card,2018-04-10 20:03:05
16,2461,4414,3.0,113.69999999999999,0.4,2.1,20.7,money_order,2018-02-27 14:51:02
17,4986,20047,5.0,579.1,0.5,9.1,91.0,credit_card,2018-07-12 17:40:52
18,1983,31561,1.0,100.8,0.4,5.4,53.6,credit_card,2018-10-20 20:40:27
19,8428,7421,1.0,161.6,0.4,12.8,128.3,credit_card,2018-04-03 17:44:50
9,2258,32651,3.0,305.0,0.5,11.0,110.1,credit_card,2018-11-01 13:56:24
10,4560,28656,1.0,118.4,0.5,9.4,94.4,e_wallet,2018-09-24 10:47:56
11,5378,7857,3.0,166.1,0.5,2.6,25.7,credit_card,2018-04-09 20:41:12
12,2237,54,5.0,212.6,0.5,0.1,0.8,credit_card,2018-01-01 19:01:48
13,815,26104,1.0,65.1,0.5,4.1,40.8,credit_card,2018-09-01 13:38:23
14,774,5085,1.0,147.9,0.4,13.5,135.0,credit_card,2018-04-28 00:34:52
15,1907,22559,3.0,395.4,0.4,12.0,120.2,money_order,2018-07-30 22:09:45
16,5836,16627,2.0,65.1,0.5,3.1,31.0,credit_card,2018-06-13 13:16:40
17,7016,11792,2.0,240.5,0.5,12.5,125.2,credit_card,2018-05-07 13:17:56
18,7262,3823,5.0,403.0,0.5,5.5,55.2,credit_card,2018-02-19 23:40:58
19,7155,27608,3.0,461.7,0.4,15.3,153.1,money_order,2018-09-15 21:57:36
9,7388,24457,3.0,305.0,0.5,11.0,110.1,credit_card,2018-08-14 20:57:52
10,5239,22575,1.0,141.1,0.4,10.3,103.1,e_wallet,2018-07-30 17:25:37
11,2500,9656,1.0,57.3,0.5,2.8,27.9,credit_card,2018-04-24 14:05:22
12,6993,18828,5.0,214.2,0.5,1.7,17.0,credit_card,2018-07-01 13:03:50
13,5923,22583,5.0,306.2,0.5,1.2,11.5,credit_card,2018-07-30 01:03:18
14,5887,22582,1.0,121.9,0.5,9.9,99.2,money_order,2018-07-30 17:38:07
15,5514,36140,2.0,224.2,0.5,11.2,111.7,money_order,2018-12-01 08:47:19
16,1261,18653,5.0,156.2,0.5,1.2,12.4,credit_card,2018-06-30 23:14:12
17,3485,5031,3.0,354.7,0.5,12.7,127.5,credit_card,2018-03-04 16:28:25
18,4209,971,1.0,102.69999999999999,0.4,7.3,72.6,credit_card,2018-05-17 16:41:07
19,901,1360,1.0,164.6,0.4,15.8,158.1,credit_card,2018-01-16 20:29:14
9,687,22516,3.0,363.2,0.4,10.4,104.2,credit_card,2018-08-19 14:41:38
10,1243,16641,1.0,141.1,0.4,10.3,103.1,credit_card,2018-06-13 21:44:25
11,6170,675,1.0,68.1,0.4,2.7,26.8,credit_card,2018-01-08 13:54:03
12,4085,7228,3.0,127.7,0.5,0.2,2.5,credit_card,2018-03-30 17:49:20
13,4812,25791,5.0,367.8,0.4,1.8,17.6,credit_card,2018-08-26 08:51:17
14,8468,27798,3.0,348.4,0.5,12.4,123.8,credit_card,2018-09-16 16:51:43
15,3678,6165,2.0,225.9,0.5,12.9,128.7,e_wallet,2018-03-14 09:48:36
16,8181,23178,1.0,32.6,0.5,1.6,15.5,credit_card,2018-08-03 23:27:28
17,5290,23899,5.0,583.7,0.5,13.7,136.6,credit_card,2018-08-08 10:50:20
18,8695,21501,3.0,245.9,0.5,7.4,74.2,credit_card,2018-07-22 22:04:24
