customer_key,store_key,customer_cumulative_spent,customer_level,date_time
9515,119,167.3,Gold,2018-04-24 10:38:40
9503,296,262.9,Platinum,2018-04-24 10:40:01
9177,197,129.8,Gold,2018-04-24 10:40:17
9368,236,280.6,Platinum,2018-04-24 10:42:23
9613,123,1410.7,VIP,2018-04-24 10:43:28
9420,73,87.3,Member,2018-04-24 10:43:47
1480,202,1023.0,VIP,2018-04-24 10:45:13
1480,39,295.5,VIP,2018-04-24 10:45:13
9465,141,845.4,Diamond,2018-04-24 10:48:36
9173,150,199.9,Gold,2018-04-24 10:51:42
9469,265,351.4,Platinum,2018-04-24 10:52:28
9415,78,687.1,Diamond,2018-04-24 10:52:32
9278,138,1245.6,VIP,2018-04-24 10:52:36
9371,286,748.2,Diamond,2018-04-24 10:56:16
4454,100,208.3,Platinum,2018-04-24 11:01:15
4454,244,226.7,Platinum,2018-04-24 11:01:15
9316,205,160.0,Gold,2018-04-24 11:03:35
6691,190,932.8,VIP,2018-04-24 11:04:28
6691,57,237.0,VIP,2018-04-24 11:04:28
9401,121,1305.8,VIP,2018-04-24 11:11:43
9434,279,1267.6,VIP,2018-04-24 11:15:40
9455,181,514.3,Diamond,2018-04-24 11:16:55
9500,257,648.7,Diamond,2018-04-24 11:17:38
9277,256,239.8,Gold,2018-04-24 11:20:08
9347,230,334.4,Platinum,2018-04-24 11:23:38
9299,164,274.1,Platinum,2018-04-24 11:27:12
9523,281,2024.2,VIP,2018-04-24 11:33:08
9549,139,93.9,Member,2018-04-24 11:34:27
9191,18,624.4,Diamond,2018-04-24 11:34:37
9552,276,346.7,Platinum,2018-04-24 11:35:33
9179,7,227.7,Gold,2018-04-24 11:40:17
9212,259,608.2,Diamond,2018-04-24 11:41:52
8753,137,573.3,VIP,2018-04-24 11:42:09
8753,183,1276.3,VIP,2018-04-24 11:42:09
9595,81,717.3,Diamond,2018-04-24 11:56:51
9530,184,316.9,Platinum,2018-04-24 12:00:57
9195,53,175.3,Gold,2018-04-24 12:00:59
9561,168,964.7,Diamond,2018-04-24 12:04:50
9459,208,263.9,Platinum,2018-04-24 12:10:06
9673,110,76.1,Member,2018-04-24 12:10:51
9260,26,1085.7,VIP,2018-04-24 12:12:35
9627,67,267.5,Platinum,2018-04-24 12:12:36
9364,119,241.7,Gold,2018-04-24 12:12:36
9516,137,794.0,Diamond,2018-04-24 12:12:41
9300,288,529.1,Diamond,2018-04-24 12:13:21
9215,80,422.3,Platinum,2018-04-24 12:16:17
9565,224,40.2,Member,2018-04-24 12:17:21
9667,161,810.6,Diamond,2018-04-24 12:17:30
1566,1,101.3,Diamond,2018-04-24 12:18:52
1566,49,724.8,Diamond,2018-04-24 12:18:52
9275,270,162.0,Gold,2018-04-24 12:25:03
9474,28,342.3,Platinum,2018-04-24 12:26:09
9405,259,292.6,Platinum,2018-04-24 12:33:11
9590,47,363.2,Platinum,2018-04-24 12:35:20
9385,160,460.8,Platinum,2018-04-24 12:41:27
9638,200,198.7,Gold,2018-04-24 12:47:33
9477,114,953.5,Diamond,2018-04-24 12:47:49
9497,6,335.9,Platinum,2018-04-24 12:48:11
9628,249,483.4,Platinum,2018-04-24 12:55:33
9435,199,481.4,Platinum,2018-04-24 12:56:16
9512,28,460.4,Platinum,2018-04-24 12:58:53
9486,289,102.6,Gold,2018-04-24 12:59:09
9597,269,2122.6,VIP,2018-04-24 13:03:08
3995,102,1250.2,VIP,2018-04-24 13:03:34
3995,271,234.3,VIP,2018-04-24 13:03:34
9472,257,340.7,Platinum,2018-04-24 13:04:08
2408,191,1883.7,VIP,2018-04-24 13:04:45
2408,33,107.6,VIP,2018-04-24 13:04:45
9584,171,767.2,Diamond,2018-04-24 13:06:07
9243,212,231.3,Gold,2018-04-24 13:14:41
9518,226,179.0,Gold,2018-04-24 13:16:06
8628,222,1336.6,VIP,2018-04-24 13:19:54
8628,284,453.0,VIP,2018-04-24 13:19:54
9380,6,938.3,Diamond,2018-04-24 13:20:37
9677,43,1307.6,VIP,2018-04-24 13:24:54
9386,49,179.0,Gold,2018-04-24 13:25:13
9694,139,1544.2,VIP,2018-04-24 13:30:31
9186,59,439.0,Platinum,2018-04-24 13:31:46
9630,274,1162.9,VIP,2018-04-24 13:33:20
9652,151,445.3,Platinum,2018-04-24 13:33:42
9574,198,108.6,Gold,2018-04-24 13:37:18
9626,136,362.7,Platinum,2018-04-24 13:41:16
9441,209,570.5,Diamond,2018-04-24 13:41:16
9618,189,669.8,Diamond,2018-04-24 13:42:26
9582,57,798.6,Diamond,2018-04-24 13:43:34
9393,55,794.1,Diamond,2018-04-24 13:44:34
9702,20,295.4,Platinum,2018-04-24 13:44:38
9544,1,755.9,Diamond,2018-04-24 13:48:45
9432,297,173.2,Gold,2018-04-24 13:50:00
9691,93,98.6,Member,2018-04-24 13:50:23
9458,137,425.2,Platinum,2018-04-24 14:13:26
9456,56,127.6,Gold,2018-04-24 14:15:53
9268,152,506.6,Diamond,2018-04-24 14:16:11
9689,209,1619.7,VIP,2018-04-24 14:16:35
9594,31,242.2,Gold,2018-04-24 14:18:01
9231,80,855.5,Diamond,2018-04-24 14:21:44
9658,184,380.9,Platinum,2018-04-24 14:21:45
9703,251,82.0,Member,2018-04-24 14:22:09
9513,68,707.8,Diamond,2018-04-24 14:25:07
9413,83,85.0,Member,2018-04-24 14:27:49
9436,6,549.3,Diamond,2018-04-24 14:28:06
9708,275,392.2,Platinum,2018-04-24 14:29:21
8112,74,457.9,VIP,2018-04-24 14:34:32
8112,167,544.1,VIP,2018-04-24 14:34:32
9707,90,739.0,Diamond,2018-04-24 14:41:23
3416,101,1437.5,VIP,2018-04-24 14:43:03
3416,13,227.9,VIP,2018-04-24 14:43:03
3013,239,169.7,Diamond,2018-04-24 14:51:32
3013,212,352.7,Diamond,2018-04-24 14:51:32
9526,102,289.2,Platinum,2018-04-24 14:54:53
9642,214,547.7,Diamond,2018-04-24 14:54:56
9256,251,152.4,Gold,2018-04-24 14:59:30
9236,242,1602.6,VIP,2018-04-24 15:02:17
9427,16,267.7,Platinum,2018-04-24 15:03:08
9522,34,680.8,Diamond,2018-04-24 15:05:45
9635,283,1034.2,VIP,2018-04-24 15:07:55
9551,266,221.7,Gold,2018-04-24 15:13:48
9178,255,395.9,Platinum,2018-04-24 15:14:18
7862,257,1047.0,VIP,2018-04-24 15:17:35
7862,110,787.6,VIP,2018-04-24 15:17:35
7862,238,1458.8,VIP,2018-04-24 15:17:35
9648,95,499.7,Platinum,2018-04-24 15:20:14
9274,286,174.7,Gold,2018-04-24 15:40:54
9252,189,370.2,Platinum,2018-04-24 15:41:03
9535,158,322.5,Platinum,2018-04-24 15:41:04
9481,83,721.8,Diamond,2018-04-24 15:41:32
9166,97,697.0,Diamond,2018-04-24 15:42:02
9239,54,326.8,Platinum,2018-04-24 15:42:39
9357,122,172.9,Gold,2018-04-24 15:42:47
9496,153,92.9,Member,2018-04-24 15:43:18
9404,243,54.3,Member,2018-04-24 15:43:48
9647,31,137.1,Gold,2018-04-24 15:44:35
9387,36,635.5,Diamond,2018-04-24 15:44:49
9313,96,364.4,Platinum,2018-04-24 15:48:12
9440,51,127.9,Gold,2018-04-24 15:51:04
9504,276,217.5,Gold,2018-04-24 15:51:42
9619,35,1234.1,VIP,2018-04-24 15:54:35
9653,17,2633.0,VIP,2018-04-24 15:56:20
9611,83,226.4,Gold,2018-04-24 15:58:19
9272,208,411.7,Platinum,2018-04-24 15:58:20
9306,294,1652.9,VIP,2018-04-24 15:59:09
9554,190,201.8,Gold,2018-04-24 16:05:11
9359,130,472.5,Platinum,2018-04-24 16:06:14
9318,58,682.2,Diamond,2018-04-24 16:12:54
9273,117,114.5,Gold,2018-04-24 16:13:34
9202,261,361.2,Platinum,2018-04-24 16:16:45
9352,230,121.5,Gold,2018-04-24 16:17:39
9218,40,49.8,Member,2018-04-24 16:22:52
9356,101,586.1,Diamond,2018-04-24 16:24:26
6171,247,816.0,VIP,2018-04-24 16:33:34
6171,145,1586.7,VIP,2018-04-24 16:33:34
9240,194,676.9,Diamond,2018-04-24 16:33:46
9322,179,181.3,Gold,2018-04-24 16:36:22
9365,217,201.2,Gold,2018-04-24 16:37:53
9616,34,318.3,Platinum,2018-04-24 16:49:53
9622,96,123.5,Gold,2018-04-24 16:53:46
9710,107,325.0,Platinum,2018-04-24 16:56:28
9669,66,108.2,Gold,2018-04-24 17:03:45
9213,288,220.7,Gold,2018-04-24 17:11:29
9678,64,628.3,Diamond,2018-04-24 17:16:46
9194,266,1260.1,VIP,2018-04-24 17:19:21
9624,57,749.1,Diamond,2018-04-24 17:19:25
9596,205,820.0,Diamond,2018-04-24 17:23:34
9671,282,397.8,Platinum,2018-04-24 17:25:35
9534,68,74.5,Member,2018-04-24 17:37:41
4238,103,296.1,Platinum,2018-04-24 17:43:45
4238,211,113.8,Platinum,2018-04-24 17:43:45
9251,252,433.4,VIP,2018-04-24 17:46:34
9251,279,1240.5,VIP,2018-04-24 17:46:34
9326,190,1369.5,VIP,2018-04-24 17:47:26
9644,240,506.7,Diamond,2018-04-24 17:52:52
9335,58,301.7,Platinum,2018-04-24 17:55:43
1869,152,242.9,VIP,2018-04-24 17:56:30
1869,132,1965.9,VIP,2018-04-24 17:56:30
9683,158,302.0,Platinum,2018-04-24 17:57:58
9253,104,78.0,Member,2018-04-24 18:03:04
5044,289,828.5,VIP,2018-04-24 18:04:25
5044,31,191.0,VIP,2018-04-24 18:04:25
9666,235,641.6,Diamond,2018-04-24 18:05:58
9304,119,621.5,Diamond,2018-04-24 18:07:10
6290,209,164.1,Platinum,2018-04-24 18:08:36
6290,151,218.4,Platinum,2018-04-24 18:08:36
9672,226,47.2,Member,2018-04-24 18:09:16
9663,123,81.3,Member,2018-04-24 18:13:02
9564,132,154.2,Gold,2018-04-24 18:16:27
9227,147,1984.9,VIP,2018-04-24 18:16:53
9353,130,206.2,Gold,2018-04-24 18:30:10
4790,83,544.5,Diamond,2018-04-24 18:30:43
4790,163,302.8,Diamond,2018-04-24 18:30:43
9519,63,350.8,Platinum,2018-04-24 18:31:18
9494,162,235.6,Gold,2018-04-24 18:40:50
9419,39,94.6,Member,2018-04-24 18:41:54
960,291,838.7,VIP,2018-04-24 18:56:42
960,75,768.9,VIP,2018-04-24 18:56:42
9684,280,65.6,Member,2018-04-24 18:57:45
9492,31,244.9,Gold,2018-04-24 19:05:35
9532,37,1412.3,VIP,2018-04-24 19:09:02
9507,137,261.6,Platinum,2018-04-24 19:14:06
9543,138,341.9,Platinum,2018-04-24 19:18:57
8226,243,102.3,Platinum,2018-04-24 19:19:18
8226,180,203.0,Platinum,2018-04-24 19:19:18
9302,159,497.5,Platinum,2018-04-24 19:21:39
9168,224,666.7,Diamond,2018-04-24 19:24:40
9336,2,163.5,Gold,2018-04-24 19:25:32
7203,95,477.4,Diamond,2018-04-24 19:28:22
7203,275,177.1,Diamond,2018-04-24 19:28:22
9276,38,738.3,Diamond,2018-04-24 19:29:49
1811,12,282.5,VIP,2018-04-24 19:33:10
1811,138,1689.7,VIP,2018-04-24 19:33:10
9612,66,802.3,Diamond,2018-04-24 19:34:33
9184,76,105.2,Gold,2018-04-24 19:39:43
9283,139,856.4,Diamond,2018-04-24 19:40:07
9471,167,730.8,Diamond,2018-04-24 19:44:36
9392,204,439.2,Diamond,2018-04-24 19:45:23
9392,220,375.7,Diamond,2018-04-24 19:45:23
9319,91,918.0,Diamond,2018-04-24 19:46:05
9360,92,189.9,Gold,2018-04-24 19:47:22
4809,53,468.8,VIP,2018-04-24 19:51:55
4809,164,891.6,VIP,2018-04-24 19:51:55
4160,179,406.1,Platinum,2018-04-24 19:55:06
4160,264,46.4,Platinum,2018-04-24 19:55:06
9580,2,267.6,Platinum,2018-04-24 19:57:53
9269,188,277.0,Platinum,2018-04-24 19:58:16
9207,176,172.4,Gold,2018-04-24 20:14:55
9391,92,52.9,Member,2018-04-24 20:14:59
9617,291,428.0,Platinum,2018-04-24 20:17:18
9338,96,757.5,Diamond,2018-04-24 20:17:44
9175,42,1955.0,VIP,2018-04-24 20:19:47
9265,125,396.4,Platinum,2018-04-24 20:20:45
9473,152,441.9,Platinum,2018-04-24 20:22:09
9189,248,383.8,Platinum,2018-04-24 20:26:33
9524,221,1407.6,VIP,2018-04-24 20:27:54
9330,194,1487.6,VIP,2018-04-24 20:30:47
9247,124,1506.9,VIP,2018-04-24 20:39:09
9317,12,168.1,Gold,2018-04-24 20:40:15
9376,195,459.3,Platinum,2018-04-24 20:40:42
9271,110,587.4,Diamond,2018-04-24 20:40:45
9340,256,237.4,Gold,2018-04-24 20:42:43
9699,54,329.0,Platinum,2018-04-24 20:44:16
9510,242,414.8,Platinum,2018-04-24 20:45:06
9567,76,489.8,Platinum,2018-04-24 20:47:02
9505,277,119.5,Gold,2018-04-24 20:50:40
9412,42,85.3,Member,2018-04-24 20:55:09
9701,63,775.2,Diamond,2018-04-24 20:58:34
9696,203,1703.1,VIP,2018-04-24 20:58:59
9457,240,1385.7,VIP,2018-04-24 21:04:24
6567,71,164.7,Diamond,2018-04-24 21:04:40
6567,182,566.5,Diamond,2018-04-24 21:04:40
6567,109,249.6,Diamond,2018-04-24 21:04:40
9172,270,613.9,Diamond,2018-04-24 21:04:41
9592,179,624.7,Diamond,2018-04-24 21:05:51
9489,156,163.8,Gold,2018-04-24 21:11:34
9438,124,173.6,Gold,2018-04-24 21:13:26
9452,227,362.7,Platinum,2018-04-24 21:16:37
9344,213,294.0,Platinum,2018-04-24 21:22:30
9445,91,404.0,Platinum,2018-04-24 21:27:22
9537,242,1676.5,VIP,2018-04-24 21:27:48
9315,116,519.2,Diamond,2018-04-24 21:32:21
9569,140,553.8,Diamond,2018-04-24 21:33:07
9654,196,31.0,Member,2018-04-24 21:35:46
9307,274,408.8,Platinum,2018-04-24 21:44:07
9245,109,404.7,Platinum,2018-04-24 21:44:52
9462,153,559.7,Diamond,2018-04-24 21:45:13
9664,32,214.4,Gold,2018-04-24 21:49:06
9583,248,1405.7,VIP,2018-04-24 21:50:35
9337,168,261.3,Platinum,2018-04-24 21:51:21
9454,54,1764.4,VIP,2018-04-24 21:55:22
9190,253,1254.0,VIP,2018-04-24 21:58:10
9493,133,535.3,Diamond,2018-04-24 21:58:42
9550,154,296.0,Platinum,2018-04-24 21:59:42
9408,266,257.9,Platinum,2018-04-24 22:00:40
9650,213,449.8,Platinum,2018-04-24 22:04:33
9176,9,109.2,Gold,2018-04-24 22:04:54
9490,86,308.3,Platinum,2018-04-24 22:06:20
9559,233,260.4,Platinum,2018-04-24 22:07:05
9423,176,366.2,Platinum,2018-04-24 22:08:18
9581,177,1059.1,VIP,2018-04-24 22:08:39
6230,7,878.4,Diamond,2018-04-24 22:09:42
6230,81,93.0,Diamond,2018-04-24 22:09:42
9485,4,1149.0,VIP,2018-04-24 22:11:55
9389,75,234.6,Gold,2018-04-24 22:17:00
3298,204,97.6,Gold,2018-04-24 22:21:04
3298,213,138.4,Gold,2018-04-24 22:21:04
9563,213,70.9,Member,2018-04-24 22:21:21
9264,243,249.4,Gold,2018-04-24 22:21:59
9476,158,323.9,Platinum,2018-04-24 22:22:05
9502,7,537.5,Diamond,2018-04-24 22:23:06
9342,146,1438.9,VIP,2018-04-24 22:28:29
9181,146,147.5,Gold,2018-04-24 22:29:37
9250,86,293.9,Platinum,2018-04-24 22:29:43
9545,236,200.0,Gold,2018-04-24 22:30:04
9655,68,74.1,Member,2018-04-24 22:32:34
9286,49,315.8,Platinum,2018-04-24 22:33:21
9314,215,726.6,Diamond,2018-04-24 22:36:53
9209,212,781.4,Diamond,2018-04-24 22:37:34
9681,269,1311.6,VIP,2018-04-24 22:39:38
9383,49,59.8,Member,2018-04-24 22:40:33
9266,110,135.9,Gold,2018-04-24 22:43:20
9267,202,235.9,Gold,2018-04-24 22:46:46
9297,197,290.1,Platinum,2018-04-24 22:49:30
9403,156,357.3,Platinum,2018-04-24 22:52:14
9298,113,265.3,Platinum,2018-04-24 22:53:26
9210,211,393.3,Platinum,2018-04-24 22:57:41
9572,274,643.3,Diamond,2018-04-24 23:00:33
9395,163,574.2,Diamond,2018-04-24 23:00:47
9200,37,1013.8,VIP,2018-04-24 23:01:29
9577,16,838.1,Diamond,2018-04-24 23:03:16
9632,160,990.6,Diamond,2018-04-24 23:15:52
9230,221,208.7,Gold,2018-04-24 23:21:49
7543,191,304.6,Platinum,2018-04-24 23:22:23
7543,210,169.5,Platinum,2018-04-24 23:22:23
1773,244,175.1,Diamond,2018-04-24 23:22:30
1773,3,363.7,Diamond,2018-04-24 23:22:30
9323,176,1518.8,VIP,2018-04-24 23:26:44
9470,200,176.6,Gold,2018-04-24 23:28:26
9310,101,242.8,Gold,2018-04-24 23:32:55
8029,297,52.4,Gold,2018-04-24 23:36:02
8029,34,159.7,Gold,2018-04-24 23:36:02
9282,124,775.1,Diamond,2018-04-24 23:36:43
9373,66,1644.4,VIP,2018-04-24 23:38:11
9676,245,336.9,Platinum,2018-04-24 23:39:51
9424,211,1943.2,VIP,2018-04-24 23:44:45
9443,231,528.4,Diamond,2018-04-24 23:51:56
6823,10,147.3,Platinum,2018-04-24 23:54:05
6823,191,214.8,Platinum,2018-04-24 23:54:05
9309,14,515.7,Diamond,2018-04-24 23:57:28
9305,44,249.2,Gold,2018-04-24 23:58:15
9488,42,756.6,Diamond,2018-04-24 23:58:32
9852,49,402.8,Platinum,2018-04-25 00:04:31
9823,12,668.7,Diamond,2018-04-25 00:05:10
9736,285,484.2,Platinum,2018-04-25 00:08:21
9845,92,927.7,Diamond,2018-04-25 00:13:14
7668,43,341.7,VIP,2018-04-25 00:13:24
7668,160,1711.4,VIP,2018-04-25 00:13:24
9778,31,1151.4,VIP,2018-04-25 00:16:52
9928,232,250.8,Platinum,2018-04-25 00:16:56
9719,134,60.4,Member,2018-04-25 00:18:58
1295,274,274.8,Platinum,2018-04-25 00:20:41
1295,269,220.1,Platinum,2018-04-25 00:20:41
9841,115,927.2,Diamond,2018-04-25 00:22:16
9764,122,81.1,Member,2018-04-25 00:23:14
9847,154,219.0,Gold,2018-04-25 00:23:46
9906,115,685.7,Diamond,2018-04-25 00:25:16
9880,279,226.0,Gold,2018-04-25 00:29:04
9745,92,971.4,Diamond,2018-04-25 00:32:14
9735,283,1641.1,VIP,2018-04-25 00:40:11
9867,235,916.6,Diamond,2018-04-25 00:43:00
9751,139,225.3,Gold,2018-04-25 00:53:10
9786,156,807.5,Diamond,2018-04-25 00:55:18
9892,151,787.0,Diamond,2018-04-25 01:01:29
9913,75,1894.6,VIP,2018-04-25 01:03:50
9716,236,360.4,Platinum,2018-04-25 01:13:16
9864,110,707.5,Diamond,2018-04-25 01:17:00
9863,209,1446.3,VIP,2018-04-25 01:37:14
9787,278,645.6,Diamond,2018-04-25 01:40:30
9792,186,596.2,Diamond,2018-04-25 01:49:52
9900,13,852.0,Diamond,2018-04-25 01:52:13
9871,140,1011.5,VIP,2018-04-25 03:24:36
9835,258,242.1,Gold,2018-04-25 04:02:51
9220,93,90.6,Diamond,2018-04-25 06:48:16
9220,208,786.3,Diamond,2018-04-25 06:48:16
9833,37,358.6,Platinum,2018-04-25 07:43:20
9886,105,724.0,Diamond,2018-04-25 08:05:08
9911,166,119.1,Gold,2018-04-25 08:10:50
9721,208,1722.2,VIP,2018-04-25 08:13:21
9754,211,453.5,Platinum,2018-04-25 08:38:03
9779,158,548.8,Diamond,2018-04-25 09:18:19
9747,137,284.6,Platinum,2018-04-25 09:20:17
9723,104,205.7,Gold,2018-04-25 09:27:31
1597,264,732.6,Diamond,2018-04-25 09:38:44
1597,207,189.0,Diamond,2018-04-25 09:38:44
9731,95,794.5,Diamond,2018-04-25 09:41:04
9752,235,153.4,Gold,2018-04-25 09:55:39
9756,113,167.7,Gold,2018-04-25 09:55:39
9730,292,97.1,Member,2018-04-25 09:55:46
9862,239,138.8,Gold,2018-04-25 10:00:53
9750,27,283.4,Platinum,2018-04-25 10:01:43
9770,189,637.3,Diamond,2018-04-25 10:02:21
9748,96,256.1,Platinum,2018-04-25 10:02:33
9854,76,2384.2,VIP,2018-04-25 10:11:24
9921,197,755.8,Diamond,2018-04-25 10:16:08
9768,196,506.9,Diamond,2018-04-25 10:25:28
9733,155,46.2,Member,2018-04-25 10:27:31
9843,164,1857.2,VIP,2018-04-25 10:29:16
9766,132,663.3,Diamond,2018-04-25 10:31:33
1293,222,300.6,VIP,2018-04-25 10:37:51
1293,164,851.9,VIP,2018-04-25 10:37:51
9727,42,860.1,Diamond,2018-04-25 10:43:28
9767,55,228.9,Gold,2018-04-25 10:48:32
4180,195,974.6,VIP,2018-04-25 10:49:51
4180,205,40.1,VIP,2018-04-25 10:49:51
9883,87,465.1,Platinum,2018-04-25 10:50:33
9888,135,490.4,Platinum,2018-04-25 10:53:05
9805,112,2141.9,VIP,2018-04-25 11:05:56
9933,162,895.7,Diamond,2018-04-25 11:11:25
9794,107,234.0,Gold,2018-04-25 11:19:26
9724,89,409.4,Platinum,2018-04-25 11:34:38
9773,135,95.6,Member,2018-04-25 11:40:24
9763,278,529.7,Diamond,2018-04-25 11:41:23
9846,291,223.9,Gold,2018-04-25 11:42:17
9895,275,67.0,Member,2018-04-25 11:46:39
1320,170,178.1,VIP,2018-04-25 11:48:45
1320,216,1548.5,VIP,2018-04-25 11:48:45
9918,87,73.8,Member,2018-04-25 11:59:13
9729,131,109.5,Gold,2018-04-25 12:01:33
9874,183,107.5,Gold,2018-04-25 12:31:59
9822,223,1163.0,VIP,2018-04-25 12:44:30
9842,103,174.2,Gold,2018-04-25 12:46:12
9785,247,2243.7,VIP,2018-04-25 12:47:41
9898,76,792.5,Diamond,2018-04-25 12:47:46
9807,162,1360.5,VIP,2018-04-25 12:49:04
9784,8,777.6,Diamond,2018-04-25 12:55:03
8237,123,205.6,Diamond,2018-04-25 13:10:33
8237,276,538.3,Diamond,2018-04-25 13:10:33
9894,21,220.9,Gold,2018-04-25 13:18:01
9930,209,123.5,Gold,2018-04-25 13:22:03
9809,94,150.5,Gold,2018-04-25 13:35:19
9813,228,1060.2,VIP,2018-04-25 13:39:56
9914,243,862.7,Diamond,2018-04-25 13:43:45
9937,130,1772.3,VIP,2018-04-25 13:47:05
9758,108,311.9,Platinum,2018-04-25 13:53:32
9303,244,479.7,Diamond,2018-04-25 13:59:42
9303,227,443.5,Diamond,2018-04-25 13:59:42
9737,72,177.1,Gold,2018-04-25 14:04:10
9934,203,218.1,Gold,2018-04-25 14:04:11
2641,169,393.7,Diamond,2018-04-25 14:25:29
2641,45,252.0,Diamond,2018-04-25 14:25:29
9889,216,447.1,Platinum,2018-04-25 14:28:30
9935,20,62.1,Member,2018-04-25 14:38:49
9798,88,269.6,Platinum,2018-04-25 15:00:59
9927,67,1141.1,VIP,2018-04-25 15:05:52
9923,42,856.8,Diamond,2018-04-25 15:08:42
9744,80,646.9,Diamond,2018-04-25 15:20:38
6242,266,445.7,VIP,2018-04-25 15:22:23
6242,165,581.8,VIP,2018-04-25 15:22:23
9861,102,613.1,Diamond,2018-04-25 15:28:04
9844,198,305.1,Platinum,2018-04-25 15:47:40
2491,224,923.7,VIP,2018-04-25 15:48:03
2491,158,385.4,VIP,2018-04-25 15:48:03
1351,42,642.6,VIP,2018-04-25 15:51:01
1351,5,572.9,VIP,2018-04-25 15:51:01
1358,169,591.8,Diamond,2018-04-25 16:00:20
1358,96,88.7,Diamond,2018-04-25 16:00:20
9860,9,565.3,Diamond,2018-04-25 16:02:08
9817,222,1040.5,VIP,2018-04-25 16:04:49
9800,26,1456.8,VIP,2018-04-25 16:11:28
9790,260,248.1,Gold,2018-04-25 16:11:30
9802,99,337.4,Platinum,2018-04-25 16:17:31
9738,198,1056.2,VIP,2018-04-25 16:23:49
9812,259,799.2,Diamond,2018-04-25 16:36:13
9728,8,461.5,Diamond,2018-04-25 16:38:56
9728,119,428.5,Diamond,2018-04-25 16:38:56
615,225,122.9,Platinum,2018-04-25 16:58:14
615,159,180.5,Platinum,2018-04-25 16:58:14
9884,181,522.3,Diamond,2018-04-25 17:00:20
2698,216,313.1,Diamond,2018-04-25 17:09:27
2698,99,279.6,Diamond,2018-04-25 17:09:27
9713,50,392.8,Platinum,2018-04-25 17:18:31
9850,163,282.4,Platinum,2018-04-25 17:21:10
9836,213,813.3,Diamond,2018-04-25 17:23:43
8213,28,613.3,VIP,2018-04-25 17:31:34
8213,296,793.1,VIP,2018-04-25 17:31:34
9926,26,308.0,Platinum,2018-04-25 17:31:43
9881,167,258.4,Platinum,2018-04-25 17:35:13
9726,207,243.0,Gold,2018-04-25 17:38:55
4736,140,270.7,VIP,2018-04-25 17:44:20
4736,271,969.9,VIP,2018-04-25 17:44:20
9920,17,309.0,Platinum,2018-04-25 17:46:11
9808,114,325.5,Platinum,2018-04-25 17:47:15
9557,113,100.6,VIP,2018-04-25 17:51:37
9557,233,1457.8,VIP,2018-04-25 17:51:37
9839,293,164.0,Gold,2018-04-25 18:11:13
9820,262,436.6,Platinum,2018-04-25 18:26:39
9838,216,269.5,Platinum,2018-04-25 18:33:35
9734,77,849.1,Diamond,2018-04-25 18:33:58
9743,13,139.7,Gold,2018-04-25 18:41:10
9831,183,1456.8,VIP,2018-04-25 18:49:51
9855,281,1182.1,VIP,2018-04-25 19:08:13
9902,0,158.9,Gold,2018-04-25 19:14:14
9865,239,124.4,Gold,2018-04-25 19:24:26
9828,252,145.0,Gold,2018-04-25 19:27:48
9765,227,370.3,Platinum,2018-04-25 19:37:32
9901,95,97.7,Member,2018-04-25 19:38:33
9834,230,442.4,Platinum,2018-04-25 19:44:56
9775,290,2409.9,VIP,2018-04-25 19:54:16
9907,157,2120.9,VIP,2018-04-25 19:58:38
9806,296,496.7,Platinum,2018-04-25 20:12:29
9873,1,978.2,Diamond,2018-04-25 20:15:32
9715,187,2092.2,VIP,2018-04-25 20:26:00
9893,275,752.9,Diamond,2018-04-25 20:31:35
2199,204,169.3,Platinum,2018-04-25 20:34:42
2199,32,259.4,Platinum,2018-04-25 20:34:42
9869,200,139.4,Gold,2018-04-25 20:35:09
9746,54,678.7,Diamond,2018-04-25 20:37:00
9857,16,272.5,Platinum,2018-04-25 20:39:52
5089,15,1025.1,VIP,2018-04-25 20:42:15
5089,138,2422.4,VIP,2018-04-25 20:42:15
9853,294,64.6,Member,2018-04-25 21:38:47
9899,242,553.5,Diamond,2018-04-25 21:42:13
9910,208,265.8,Platinum,2018-04-25 21:44:49
9866,26,956.8,Diamond,2018-04-25 21:45:25
9797,145,1195.2,VIP,2018-04-25 21:45:35
9793,1,552.3,Diamond,2018-04-25 21:49:30
9908,22,193.2,Gold,2018-04-25 21:51:29
9890,176,207.3,Gold,2018-04-25 22:02:58
9815,207,1398.5,VIP,2018-04-25 22:12:39
9780,59,845.6,Diamond,2018-04-25 22:27:12
9891,90,248.8,Gold,2018-04-25 22:37:32
9777,239,1086.4,VIP,2018-04-25 22:41:07
9803,153,106.6,Gold,2018-04-25 22:56:23
9769,33,42.1,Member,2018-04-25 23:05:03
9904,94,230.0,Gold,2018-04-25 23:32:45
9801,16,185.1,Gold,2018-04-25 23:41:06
2888,242,298.4,Diamond,2018-04-25 23:44:22
2888,216,477.7,Diamond,2018-04-25 23:44:22
9915,75,513.4,Diamond,2018-04-25 23:51:54
9720,270,1449.1,VIP,2018-04-25 23:53:16
9757,253,1423.3,VIP,2018-04-25 23:56:58
10052,9,516.2,Diamond,2018-04-26 00:19:03
10091,45,2684.1,VIP,2018-04-26 00:21:53
10027,262,450.5,Platinum,2018-04-26 00:22:41
10084,76,311.4,Platinum,2018-04-26 00:27:46
9971,73,304.4,Platinum,2018-04-26 00:47:36
10138,241,60.9,Member,2018-04-26 00:50:18
9940,208,772.8,Diamond,2018-04-26 01:04:33
